p1_ID        p2_ID        p2_ID_TAN2   p1_MS        p2_MS        E_p1_ID      E_p2_ID      E_p2_ID_TAN2 E_p1_MS      E_p2_MS      S_p1_ID      S_p2_ID      S_p2_ID_TAN2 S_p1_MS      S_p2_MS      
0.000666     0.0002706    0            0.02051      0.000148     0.00115609   1.59274e-05  0            0.00045507   3.35885e-06  0            6.2e-06      0            0.00056      8.6e-06      
0.001178     0.0007531    0            0.0496       0.0003272    0.00702667   8.1157e-05   0            0.00252489   5.25787e-05  0.00150303   7.80628e-05  0            0.00689749   6.60119e-05  
0.000311     0.0007559    0            0.03179      0.0001906    0.00442998   4.9473e-05   0            0.001624     4.32351e-05  0            6.78e-05     0            0.0009       7.8e-06      
0.015324     0            5.62e-05     0.02776      0.0004373    0.00412547   0            4.12971e-06  0.00498742   5.35803e-05  0            0            9.1e-06      0.00358      1.36e-05     
