p1_ID        p2_ID        p2_ID_TAN2   p1_MS        p2_MS        E_p1_ID      E_p2_ID      E_p2_ID_TAN2 E_p1_MS      E_p2_MS      S_p1_ID      S_p2_ID      S_p2_ID_TAN2 S_p1_MS      S_p2_MS      
0            0.0001933    0            0.0195       0.0001001    0            9.3695e-06   0            0.000414935  1.51251e-05  0            0            0            0            0            
0            0.0002445    0            0.03966      0.0004727    0            3.37037e-05  0            0.000585585  1.96496e-05  0            2.74e-05     0            0.0012       8.16e-05     
0            0.000498     0            0.02875      0.0002006    0            1.98e-05     0            0.00139      9e-06        0            0            0            0            0            
0            0            1.47e-05     0.01822      0.0001503    0            0            3.9035e-06   0.0020467    4.84245e-05  0            0            0            0            0            
