3	7	1	100	100	100	100	0.997	0.0007	0.0001
7	10	1	100	100	100	100	0.997	0.0007	0.0001
10	7000	1	100	100	100	100	0.997	0.0007	0.0001
7000	999999999	1	100	100	100	100	0.997	0.0007	0.0001
3	7	2	100	100	100	100	1.0017	0.0014	0.0001
7	10	2	100	100	100	100	1.0017	0.0014	0.0001
10	7000	2	100	100	100	100	1.0017	0.0014	0.0001
7000	999999999	2	100	100	100	100	1.0017	0.0014	0.0001
3	7	3	100	100	100	100	0.9961	0.0013	0.0001
7	10	3	100	100	100	100	0.9961	0.0013	0.0001
10	7000	3	100	100	100	100	0.9961	0.0013	0.0001
7000	999999999	3	100	100	100	100	0.9961	0.0013	0.0001
3	7	4	100	100	100	100	1.0018	0.0013	0.0001
7	10	4	100	100	100	100	1.0018	0.0013	0.0001
10	7000	4	100	100	100	100	1.0018	0.0013	0.0001
7000	999999999	4	100	100	100	100	1.0018	0.0013	0.0001
3	7	5	100	100	100	100	0.9961	0.0015	0.0001
7	10	5	100	100	100	100	0.9961	0.0015	0.0001
10	7000	5	100	100	100	100	0.9961	0.0015	0.0001
7000	999999999	5	100	100	100	100	0.9961	0.0015	0.0001
3	7	6	100	100	100	100	0.9934	0.0012	0.0001
7	10	6	100	100	100	100	0.9934	0.0012	0.0001
10	7000	6	100	100	100	100	0.9934	0.0012	0.0001
7000	999999999	6	100	100	100	100	0.9934	0.0012	0.0001
3	7	7	100	100	100	100	0.9931	0.001	0.0001
7	10	7	100	100	100	100	0.9931	0.001	0.0001
10	7000	7	100	100	100	100	0.9931	0.001	0.0001
7000	999999999	7	100	100	100	100	0.9931	0.001	0.0001
3	7	8	100	100	100	100	0.9987	0.0016	0.0001
7	10	8	100	100	100	100	0.9987	0.0016	0.0001
10	7000	8	100	100	100	100	0.9987	0.0016	0.0001
7000	999999999	8	100	100	100	100	0.9987	0.0016	0.0001
3	7	9	100	100	100	100	0.9984	0.0017	0.0001
7	10	9	100	100	100	100	0.9984	0.0017	0.0001
10	7000	9	100	100	100	100	0.9984	0.0017	0.0001
7000	999999999	9	100	100	100	100	0.9984	0.0017	0.0001
3	7	10	100	100	100	100	0.9911	0.0014	0.0001
7	10	10	100	100	100	100	0.9911	0.0014	0.0001
10	7000	10	100	100	100	100	0.9911	0.0014	0.0001
7000	999999999	10	100	100	100	100	0.9911	0.0014	0.0001
3	7	-1	100	100	100	100	0.9985	0.0008	0.0001
7	10	-1	100	100	100	100	0.9985	0.0008	0.0001
10	7000	-1	100	100	100	100	0.9985	0.0008	0.0001
7000	999999999	-1	100	100	100	100	0.9985	0.0008	0.0001
3	7	-2	100	100	100	100	0.9957	0.0016	0.0001
7	10	-2	100	100	100	100	0.9957	0.0016	0.0001
10	7000	-2	100	100	100	100	0.9957	0.0016	0.0001
7000	999999999	-2	100	100	100	100	0.9957	0.0016	0.0001
3	7	-3	100	100	100	100	0.9993	0.0013	0.0001
7	10	-3	100	100	100	100	0.9993	0.0013	0.0001
10	7000	-3	100	100	100	100	0.9993	0.0013	0.0001
7000	999999999	-3	100	100	100	100	0.9993	0.0013	0.0001
3	7	-4	100	100	100	100	1.001	0.0013	0.0001
7	10	-4	100	100	100	100	1.001	0.0013	0.0001
10	7000	-4	100	100	100	100	1.001	0.0013	0.0001
7000	999999999	-4	100	100	100	100	1.001	0.0013	0.0001
3	7	-5	100	100	100	100	1.0028	0.0014	0.0001
7	10	-5	100	100	100	100	1.0028	0.0014	0.0001
10	7000	-5	100	100	100	100	1.0028	0.0014	0.0001
7000	999999999	-5	100	100	100	100	1.0028	0.0014	0.0001
3	7	-6	100	100	100	100	0.9985	0.0009	0.0001
7	10	-6	100	100	100	100	0.9985	0.0009	0.0001
10	7000	-6	100	100	100	100	0.9985	0.0009	0.0001
7000	999999999	-6	100	100	100	100	0.9985	0.0009	0.0001
3	7	-7	100	100	100	100	0.9999	0.0008	0.0001
7	10	-7	100	100	100	100	0.9999	0.0008	0.0001
10	7000	-7	100	100	100	100	0.9999	0.0008	0.0001
7000	999999999	-7	100	100	100	100	0.9999	0.0008	0.0001
3	7	-8	100	100	100	100	0.9994	0.0019	0.0001
7	10	-8	100	100	100	100	0.9994	0.0019	0.0001
10	7000	-8	100	100	100	100	0.9994	0.0019	0.0001
7000	999999999	-8	100	100	100	100	0.9994	0.0019	0.0001
3	7	-9	100	100	100	100	1.0091	0.0017	0.0001
7	10	-9	100	100	100	100	1.0091	0.0017	0.0001
10	7000	-9	100	100	100	100	1.0091	0.0017	0.0001
7000	999999999	-9	100	100	100	100	1.0091	0.0017	0.0001
3	7	-10	100	100	100	100	1.0043	0.0012	0.0001
7	10	-10	100	100	100	100	1.0043	0.0012	0.0001
10	7000	-10	100	100	100	100	1.0043	0.0012	0.0001
7000	999999999	-10	100	100	100	100	1.0043	0.0012	0.0001
